Classe,Texto
neg,"@donapeitanca @BelemJameson Vc nao é obrigada votar no ruim pra n votar no pior! Se geral q ta c essa mentalidade q vc tá aí, votar no Ciro, ele ta 2T fácil e Bozo fora da eleição.
Problema resolvido."
neg,"@ciro_nogueira No governo Dilma a acusação era de que o combustivel estava eendo controlado e não  podia. Que era jogo politico do PT e também  por tal motivo ela precisava sair. "" Era uma ruim gestão"", portanto, ""fora Dilma"". Agora o discurso muda.
 Lembra disso Ministro?"
neg,"tudo isso pra, 4 anos depois, a totalidade da ""terceira via"" (fora o Ciro Gomes) ser composta por políticos imbecis ou mal-intencionados o suficiente pra terem votado no Bolsonaro e agora virem falar que ""ninguém sabia que seria tão ruim assim"", embora tenham sido muito avisados https://t.co/Hj98kysfqW"
neg,"@MelindrosaG @suzanacs1 @cynaramenezes Mas é verdade olha só vc preferi um idiota no poder ou um cara q só da saúde desviou 241b fora os outros roubos, cara se o Ciro não fosse tão ruim na parte econômica eu votaria nele,o lula não dá todo esse desvio saiu do nosso bolso,é só pensar"
neg,"@ContraoBaronato @taurina_curiosa @felipeneto @meteoro_br O projeto que preocupado é sobreviver, creio que Ciro não está muito preocupado, se der ruim e sanha golpista bolsonarista prosperar ele tem dinheiro pra vazar do país e viver bem lá fora, eu não tenho essa opção, 90% da população tbm não."
neg,"@MelinaFlynn Ta na hora de botar outro serumaninho menos ruim no planalto, fora da polarizacao radical que se retroalimenta bolso-lula. existe uma 3. via ja que é menos ruim, pelo menos deveriam tentar(ciro).mas a MSM e globo etc. so quer lula, isso é pessimo pro pais e so fortalece o Bolso."
neg,"@deluca_joao Prá mim a turma que está assistindo Ciro é a mesma turma do ódio que pedia fora Dilma, gostam de atacar. Tem mais gente ruim do que boa ultimamente."
neg,"@patrickeyyyy @clafritz @AdisaBomani @panelacoxinha @nave1964 @WilliamJacob Mas de qualquer forma, pensando racionalmente, não foi ruim fora da bolha petista. Tudo que Ciro fizer pra furar bolhas deixando claro que é adversário do pt, e não aliado, acho eleitoralmente é vantagem pra ele"
neg,"@Pcazevedo1980 Prefiro até votar no Ciro mesmo sabendo que as chances são baixas, mas acreditando na sua proposta, do que votar no ""menos ruim pra tirar o pior"". Lulista e Bolsonarista é fanatismo puro... To fora. Querem levar eles pro 2⁰ turno sem debate ou proposta?  Ok, meu voto será 0️⃣0️⃣"
neg,"@faornelas @LulaOficial Eu admiro quem ainda acredita na vitória do Ciro como presidente 👏🏻👏🏻👏🏻 (o ruim é só pq são votos jogados fora que acabam fortalecendo a direita, né? Mas se é oq tu acredita, boa sorte). 🍀👍🏻"
neg,"@jr_rsv @Leostn2012 @gnardson @PedroHallal Eu te daria razão se tivéssemos alguém para votar fora desse binômio, mas quem? A Simone? o Janones? o Ciro? Infelizmente teremos mais uma vez que escolher o menos ruim. E aí, pelo risco que Lula representa, teremos que votar em Bolsonaro!"
neg,"@JuarezSanchesd1 @corneta_crf @TGANASTACIO Isso poderia resultar que 4 anos depois de uma vitória do Ciro, a economia ruim poderia chutar pra fora ele e o PND, voltando a estaca zero. Solução pra isso? Não faço ideia, honestamente."
neg,"Ciro Gomes tem sua estratégia, ok. E tem direito de tentar. Eu, do lado de fora, tenho direito de achar que sua estratégia é ruim, incoerente e danosa em um cenário já conflagrado. E de dizer que Ciro está ficando menor, e não maior, a partir dela. As pesquisas só reforçam isso."
neg,"@edubtalves @jonesmanoel_PCB O Ciro tinha que ter vindo preparado para desarmar o Gregório, Edu. Não valia bater de frente. Poderia ter pedido desculpa por algum exagero do react, sei lá. Faltou muito jogo de cintura. 
Foi um desastre para qualquer um de fora da nossa militância, infelizmente. Achei bem ruim"
neg,"@FonteneleAllan Isso é fato, foi a parte ruim pro Ciro. Porque ele n foi debater com um político, foi debater com um humorista. Mas além das ""verdades"" que o Greg falou, ele insinuou muita coisa que ele inclusive pediu desculpas. Mas eu achei bola fora do Ciro de ter debatido com ele."
neu,"Se o Ciro fosse liberal
Eu ia dar uma de doido, fzr o título,  votar nele e dizer que é por voto defensivo fds"
neu,"@SGPsicopolitica É o que falo, o Ciro tem muito mais eleitores do centro e centro direita com raiva do Bolsonaro e todos esses vão pra Bolsonaro, lula chegou no teto, isso sem contar os 2% somado das duas Maluquetes"
neu,"@Fredkrepe eu lamento demais essa treta!
só tem um vencedor nessa briga, e não é o Ciro e nem Lula"
neu,"@felimoura @viniciuscfp82 Se vc acha que o gov do PT ñ merece defesa e critica o Ciro por bater no Lule porque ajuda o Bozo, quem será o próximo presidente na sua opinião?
Simonet Tablete?🤣"
neu,"Esse ano vai dar Bolsonaro e daqui a 4 anos vai dar Ciro Gomes, podem vir me cobrar nesse tweet"
neu,"@ocafezinho @DilmaResiste @PDT_Nacional Ciro, veja a realidade.

Pare de apoiar o Excremento"
neu,"Ciro, conhece bem 👇 https://t.co/G3q9YBKLS6"
neu,"@JornalDaCidadeO Esse conhece os bastidores da esquerda .
E não perdoa a traição que fizeram com ele ,colocaram no segundo turno o Haddad e não ele .
Temos q aceitar q Ciro seria um poste rebelde 😂"
neu,"@meupaiseursal Máximo respeito a Ciro Gomes, está enfrentando a máquina de ódio Bolsonarista e a máquina de difamação e mentira do petismo. Pode até não triunfar na eleição, mas vai poder andar de cabeça erguida por ser sincero e, combater a hipocrisia e canalhice dessa gente."
neu,"@marcelopjs @claysonfelizola Começo a acreditar que ele recebe muita grana ou fez algum pacto com militares para agir assim
O partido militar adotariam Ciro se ""projeto Bolsonaro"" nao der certo?"
neu,"@AntiTaokey @alvaroborba Não é uma ""narrativa"", é a minha opinião.Considero a estratégia do Ciro equivocada.Entendo o caminho q ele buscou p se afirmar como alternativa,mas ao tomar o caminho do anti-petismo, corre o risco de recair num discurso udenista, direitista e até""anti-comunista"" como na JovemPan"
neu,"@claysonfelizola Na verdade, o Ciro só está expondo vcs esquerdoPaTas adoradores do Lula."
neu,"@RegisCllayton @aryeallarol @thabataganga @cirogomes Esses eleitores do Clro que insistem em apostar que ele chega ao 2 turno votam no B0z0. Como Ciro, eles estão trabalhando para que seja qualquer um menos o Lula. É um projeto para que Clr0 volte nas próximas eleições. Sabem que se Lula vencer, ele vai bem e Clr0 já era."
neu,@WilliamJacob Ciro já tem que chegar na voadora
neu,"@pedrogabrielrds @GadoDecider Pois é, vc está destruindo a carreira do Ciro e vc nem liga mesmo. Eu, criticando ele, faço mais por ele do que vc. Quando vc vai se tocar de que tipo de gente sua estratégia está atraindo @cirogomes ….."
neu,@fabiofaria @aspasia_maria O ciro provocando a ptralhada: de 👀 na corja..são capazes de tudo!
neu,Vou postar isso aqui porque é raridade. Um corte onde Ciro Gomes fala do início ao fim sem cagar na entrada ou na saída ?!  Momento histórico mesmo que seja só um corte. https://t.co/WfnUGo6P8c
neu,"@dgdgd @LulaOficial @MarinaSilva dont call me dude!!! voce votou no ciro e na marina!! ainda bem que agora vai votar no lula. e isso nao foi um post, foi um comentario. nem te conheco fio"
neu,"@DricaMM22 @brom_elisa @jairbolsonaro Também acho!! Na minha opinião, Sem fraude, não ganham nem do Ciro."
neu,"@artistario @cfgondran @MarinaSilva @GuilhermeBoulos @cirogomes Fake news.

Ciro sempre diz que Bozo é mto pior que Lula. Disse isto até em canal bolsonarista (e perdeu mto voto ali)."
neu,"Ciro quer ser Bolsonaro em 2026, já criou sua seita com alguns vários cirominions, escala discurso de ódio ao PT e a Lula, já foi bater cartão na Jovem Klan- inclusive se sentindo muito a vontade por la - e tentando culpar ambos pelo mau que ele ajudou a propagar (o bolsonarismo) https://t.co/VRmUJdWtuK"
neu,"@esquerdaantifas @AntiTaokey @meupaiseursal @Ticostacruz Vc deveria estar feliz, pois muitos Bolsonaristas vão votar no Ciro no 1 turno (meu colega de trabalho é um deles), mas no 2 turno vão votar contra o PT. Votando o Ciro o bozo nem p 2 turno irá."
neu,@cassitinha34 @FelipeAlvesWW Obg pelo print. Tô juntando vários de como os eleitores do Ciro não tem comprometimento nenhum de tirar um fascista do poder.
neu,"@Lumariferreira0 @julianefurno Nessa hora dá vontade que o Ciro ganhe pra ver com quem iria governar, se até com os irmãos treta."
neu,@DionniMoura @smilehuback @victorator21 @Ticostacruz Ciro tem um projeto anti liberal.
neu,@dasgalaxias2 @DaniloGentili Vai chorar? Luladrao pediu apoio do Ciro e tomou uma voadora de volta 😂😂😂 https://t.co/QjpHlXMILv
neu,"@brasil247 Caiam na real, Ciro está batendo em cachorro morto, simples assim."
neu,Bolsonarista enrustido…deve ser difícil pra Ciro saber que seus eleitores são tão ou mais imbecís que bolsonaristas de etiqueta…Ciro o porquê de não desistir e entrar de vice do Jair…afinal melhor cabo eleitoral como tu tens sido não há… https://t.co/NmvbpzXOOn
neu,"Ciro falando verdades, duras verdades.

Bolsonaro não era ninguém, ele nasceu do mal caratismo e desonestidade do PT e seus aliados. https://t.co/Idul0zSlZT"
neu,"Eu só sei que eu tô pronta para abraçar qualquer eleitor do Ciro que no segundo turno ajudar ao Bolsonaro,  cironauro. 
A gravidade do Lula voltar ao poder depois de mais de 1 década roubando é maior q qualquer divergência. 
Cironauro"
neu,"O Frota mais consciente que o Ciro.
Mundo que gira."
neu,"@APrimeiraVia O Ciro Gomes, em seus discursos, substima a inteligência brasileira. Todos estão vendo seu truque. Esta perdendo credibilidade politica."
neu,"@brasil247 Se até o Ciro diz isso, é porque o Loola não presta MESMO kkkkk"
neu,@meupaiseursal @cirogomes Quem está criando narrativas é o Ciro... Acordem!
neu,"@claudio_couto Eu li análises, algumas até achei delirantes, no sentido de q o Ciro quer ser a alternativa da direita, com apoio militar, p/ 26, pq com a eleição do Lula, o verme se enrola com a polícia."
neu,"@alvaroborba Ciro é Ciro, mas tem que falar a verdade. Como os ptistas ficam pertubados com a verdade. Ciro ou nulo!"
neu,@FredOli09962453 @CamilleJustic20 @aeciodepapelao vish tem bot do ciro agr tbm? o que separa essa galera dos bolsonaristas? tao pareo ali
neu,@kalliloliveira_ @fabiofaria @cirogomes Isso. Ciro não merece resposta.
neu,@santos_uandra @souPACP Eles se cagam todo pelo Ciro tem tempo atacam ele todo dia te prepara
neu,@CIRANDEIRO22 @CentralEleicoes 20 dias para a realidade bater na porta do Ciro e dos cirominions 😂😂😂
neu,"@meupaiseursal Caralho, o povo querendo se livrar de Bolsonaro e o Ciro com esse papinho, putz. Sairá muito menor do que entrou, infelizmente."
neu,@cirog0d ciro amor voce vai abrir a porra do seu instagram e imediatamente voce vai ve uma caralhada de bola com foto dos outros em cima do feed   e onde fica os storie. se o seu nao tem isso aconselho voce a atualizar o instagram.
neu,@cirogomes @CartunistaT Ehhh! O petista envergonhado vota Ciro!
neu,@hospicio_brasil @DaniellaPJD O sonho do Ciro e q alguém ligasse pra ele 😂😂😂😂😂😂
neu,"@tatuforadotoco Ciro nunca teria a grandeza dela, por isso é o único isolado em seu projeto de poder! https://t.co/N4y5LIl9Ql"
neu,@T_rex_pensativo @RaphaelAlves @lanadeholanda Eu lembro e lembro que enquanto eu fazia oposição o Ciro era ministro desse mesmo governo
neu,"@MoniqueFreitasB @juremirm Em 2018 Ciro era o único que derrotaria o Bolsonaro, moça. Lula colocou um cara que perde para branco e nulos em SP."
neu,@Ticostacruz Parabéns vc está pensando no Brasil. Ciro Gomes tem mais 4 anos pela frente para mostrar os erros do governo Lula.
pos,"@AmSollberger @elzamariana Voto em Simone no 1T. Se passarem os 2 trastes para o 2T, é NULO. Os dois são inaceitáveis para o país que imagino. Um 2T entre Ciro e Tebet seria uma lufada de esperança para o país, mas o personalista e obcecado por poder Lula não está nem aí para o país ou para democracia."
pos,@rosana @Splash_UOL @UOL Aí vai e voto no Ciro ou na Tebet…aff
pos,"Agora Tebet quer que mulher vote em mulher pq ela quer ser presidente, e a Ana Amélia que mulher vote em mulher para o senado, mas elas são contra as mulheres. Que falta de vergonha na cara, mulher que tem dignidade não vota nessas oportunistas de ocasião. https://t.co/2rAYR6B2uf"
pos,"Essa é a grande questão, votar em Ciro ou em Tebet será dar mais 30 dias para Bolsonaro e uma enorme chance criarem confusão após o resultado. Votei no Ciro em 18 exatamente por ele ser o único c chances de ganhar no 2º turno, agora temos que ser racionais novamente. https://t.co/RJa8htxHYm"
pos,“Você é 22? Sou Simone tebet professor  faz o 15 pfvr https://t.co/Xy8NGwJb1A
pos,"@WilliamJacob Terrorismo eleitoral? PQP!
Ciristas e bolsonaristas...tudo a ver!

Não vamos mais perder tempo com estes eleitores de Ciro que estão em busca de 15 segundos de fama, se achando o rei da cocada preta. 

Vamos atrás dos de Tebet, pelo menos não vão fugir para Paris."
pos,foi a Simone tebet ou o Ciro https://t.co/6VB4kPcEoB
pos,"@amontanib @mgjohnjohn @ocolunista_ Tiro no pé cutucar a Tebet. Até Ciro. Em relação ao Ciro deve tentar o voto útil, mas atacar ele nao."
pos,"Ciro tá congelado em 7% desde maio, não adianta bater em gato morto, a militância petista precisa entrar em campo e jogar para recuperar os pontos perdidos para Bolsonaro e Tebet, que ganharam pontos desde maio... Ciro não perdeu nenhum ponto nos últimos quatro meses. https://t.co/GvjuxZe1BH"
pos,@elzamariana Pq a Tebet não ameaça roubar a posição do 2ºlugar nas pesquisas.
pos,"Respeito o seu voto em Ciro e Tebet. Porém, eles irão levar os fascistas para o 2° turno. Vamos fechar logo essa fatura votando em Lula logo no 1° turno. Um 2° turno poderá ser uma tragédia para o Brasil. https://t.co/F8MREJ2wTm"
pos,@mgjohnjohn @ocolunista_ Acho que Lula não deveria cutucar a Tebet.
pos,"tradução em Libras nas urnas eletrônicas vai ser um caos, pov vai achar que a tradutora é a simone tebet"
pos,"@danicoelhos21 ""Dia 2 vamo mudar tudo"", Simone Tebet 15 kkk"
pos,"@AmSollberger @elzamariana Voto em Simone no 1T. Se passarem os 2 trastes para o 2T, é NULO. Os dois são inaceitáveis para o país que imagino. Um 2T entre Ciro e Tebet seria uma lufada de esperança para o país, mas o personalista e obcecado por poder Lula não está nem aí para o país ou para democracia."
pos,"Essa Simone Tebet está me convencendo, olha a precisão na fala daquela mulher!!!"
pos,"@augustodeAB Ai gente, melhor construir pontes com o eleitorado da Tebet. A turma boa já mostrou a que veio."
pos,Toda vez que alguém fala que vai votar na tebet eu fico com vontade de dar um soco no fdp
pos,@elzamariana A tebet é do MDB.
pos,Simone Tebet visita Montes Claros nesta segunda-feira https://t.co/hFbTHKHl5n
pos,Cabeleireira diz que vai à Justiça contra Simone Tebet por uso indevido de imagem; campanha afirma que conteúdo é de banco de imagens | Eleições 2022 | G1 https://t.co/FaKaVCbkMv
pos,"Sinceramente, passou da hora do Lula sentar com a Tebet que praticamente encostou no Ciro e conversar sobre voto útil. N tem como esperar nada do Ciro Gomes e desse time do PDT. https://t.co/VdQLAFzBIo"
pos,"@juremirm @jffhb Vão pedir votos pra o pessoal de Tebet, esqueçam o PDT

Não somos puxadinhos"
pos,"Até onde sei o voto da #tebet foi pelo impedimento da #dilma e até onde sei #soraya ajudou a eleger #bozo - Logo, esse papo delas agora tá mto diferente de suas ações. Tá ai, nesse ponto #moro é melhor, pq ele pelo menos mantem-se falando besteiras iguais até hj. Firme e forte"
pos,@monark Amigo... Deixa de ser ridículo. O correto seria Tebet vs Ciro. Você só não fala isso pq é um militonto da vida. Surfando na idiotice da claque.
pos,@lukinhakeder Tebet é uma boa tentativa de dispersar os votos do Ciro e impedir que ele chegue ao 2T. Só trouxa não enxerga isso.
pos,@ivy_koeln Por min seria Ciro x Tebet
pos,"@elzamariana Tebet foi abertamente contra o Bozo no debate e em vários outros momentos, tá lembrada? Os eleitores da Simone, saberão o que fazer no segundo turno: votar em Lula. Ciro com 7% é de esquerda, saberá o que fazer no segundo turno? Eu espero que sim. Todos contra o Broxonaro."
